;Author;Author ID
3869;Frank Furedi;3869
3870;Chris Abani;3870
3871;David Stanley;3871
3872;Jim Lehrer;3872
3873;Ken Haedrich;3873
3874;Julian May;3874
3875;Francis Davis;3875
3876;Pauline Kael;3876
3877;Suzanne Enoch;3877
3878;Linda Turner;3878
3879;Kate Walker;3879
3880;John Colapinto;3880
3881;Jeff Povey;3881
3882;Charles Allen;3882
3883;Linda Hall;3883
3884;Rachel Field;3884
3885;Rosemary Wells;3885
3886;Dōgen;3886
3887;Ryōkan;3887
3888;Anton Myrer;3888
3889;Mary Higgins Clark;3889
3890;Stanley Weintraub;3890
3891;Antonin Artaud;3891
3892;Robin McGraw;3892
3893;Harold C. Livesay;3893
3894;Andrew Carnegie;3894
3895;Frederick Exley;3895
3896;Tananarive Due;3896
3897;Christopher Priest;3897
3898;Richard Russell Lawrence;3898
3899;Dow Mossman;3899
3900;Jean Stone;3900
3901;Roberta Grobel Intrater;3901
3902;Lori Fulton;3902
3903;John Kenneth Galbraith;3903
3904;Robin P. Williams;3904
3905;James Wallace;3905
3906;Sara Barton-Wood;3906
3907;Stephen Manes;3907
3908;H.W. Brands;3908
3909;Linda Francis Lee;3909
3910;Jean Craighead George;3910
3911;Upton Sinclair;3911
3912;Mary Ellen Snodgrass;3912
3913;Michael Nelson;3913
3914;Michael J. Nelson;3914
3915;Joel Spolsky;3915
3916;Paul Graham;3916
3917;Harlan Ellison;3917
3918;John  Smith;3918
3919;Lane Smith;3919
3920;John Maynard Smith;3920
3921;Alden T. Vaughan;3921
3922;Stephenie Meyer;3922
3923;Newt Scamander;3923
3924;Sean Smith;3924
3925;Allan Zola Kronzek;3925
3926;Alex Kotlowitz;3926
3927;Laura E. Berk;3927
3928;Elvi Rhodes;3928
3929;Jill Mansell;3929
3930;Chris Manby;3930
3931;Jessica Adams;3931
3932;Charles Boyce;3932
3933;Elise Broach;3933
3934;Reed Martin;3934
3935;Gary L. Blackwood;3935
3936;Frank Kermode;3936
3937;Peter Doggett;3937
3938;Jonathan Carroll;3938
3939;James Kirkwood Jr.;3939
3940;Lynda Milligan;3940
3941;Donna VanLiere;3941
3942;Laura Caldwell;3942
3943;Pedro Calderón de la Barca;3943
3944;Steven Heller;3944
3945;Ruth Krauss;3945
3946;Donna Hill;3946
3947;Eva-Maria Metcalf;3947
3948;Eleanor Estes;3948
3949;Alistair Moffat;3949
3950;Roberts Liardon;3950
3951;Stephen E. Ambrose;3951
3952;Scott  Freeman;3952
3953;Laurent de Brunhoff;3953
3954;Lois Lenski;3954
3955;Margaret A. Weitekamp;3955
3956;Merline Lovelace;3956
3957;Doug Stanton;3957
3958;Elizabeth Stewart;3958
3959;Joel-Peter Witkin;3959
3960;Glenn M. Schwartz;3960
3961;Elda Minger;3961
3962;Harold G. Moore;3962
3963;Tom Wicker;3963
3964;Dwight D. Eisenhower;3964
3965;Kenneth Osgood;3965
3966;John S.D. Eisenhower;3966
3967;Martin Luther King Jr.;3967
3968;E.B. Potter;3968
3969;Charles Kingsley;3969
3970;Barrie Trinkle;3970
3971;John Howard Griffin;3971
3972;Bill Farrel;3972
3973;David L. Robbins;3973
3974;Patrick Robinson;3974
3975;Joanna Weaver;3975
3976;Mary Oliver;3976
3977;Mansur Abdulin;3977
3978;Meljean Brook;3978
3979;Mariel Hemingway;3979
3980;Scott Donaldson;3980
3981;James Craig Holte;3981
3982;Elizabeth Russell Miller;3982
3983;Diane  Kennedy;3983
3984;Christopher Cokinos;3984
3985;Barbara Conklin;3985
3986;Jimmy Buffett;3986
3987;Thomas Ryan;3987
3988;Nicholas Dodman;3988
3989;Marlene Targ Brill;3989
3990;James Daley;3990
3991;Kenneth H. Blanchard;3991
3992;Bill  Bryson;3992
3993;Susan Van Kirk;3993
3994;Kathleen Eschenburg;3994
3995;Kate Pennington;3995
3996;Ishmael Beah;3996
3997;Michael Koryta;3997
3998;Kathleen Olmstead;3998
3999;Bartholomew Gill;3999
4000;Daniel Topolski;4000
4001;Ann Abramson;4001
4002;Bob Tarte;4002
4003;Leonore Fleischer;4003
4004;Rusty Young;4004
4005;Eric Hobsbawm;4005
4006;Lauren Stringer;4006
4007;Núria Roca;4007
4008;Linda Glaser;4008
4009;Toni Bentley;4009
4010;Russell Evans;4010
4011;Eleanor Dwight;4011
4012;Diana Vreeland;4012
4013;James T. Patterson;4013
4014;Ernesto Laclau;4014
4015;Paul DuBois;4015
4016;Jeremy D. Zawodny;4016
4017;Betty Mahmoody;4017
4018;Virginia Lee Barnes;4018
4019;Thomas Kinkade;4019
4020;Barbara Coloroso;4020
4021;Carol Lloyd;4021
4022;Mimi Dietrich;4022
4023;Rebecca Coffey;4023
4024;Betty Neels;4024
4025;John Ehle;4025
4026;Sidney Sheldon;4026
4027;Edmund S. Morgan;4027
4028;Eugene J. McCarthy;4028
4029;Jessica Mitford;4029
4030;Amanda Eyre Ward;4030
4031;Theodore Sturgeon;4031
4032;Edward Lewis Wallant;4032
4033;Donald Barthelme;4033
4034;Lynne Rae Perkins;4034
4035;Crystal Lacey Winslow;4035
4036;Melissa de la Cruz;4036
4037;John Wooden;4037
4038;Michelle Tea;4038
4039;Lyn Macdonald;4039
4040;Harry Hamernik;4040
4041;Eric B. Martin;4041
4042;Salvador Plascencia;4042
4043;Cheryl St. John;4043
4044;Mary McBride;4044
4045;Ed Gorman;4045
4046;Emily Barr;4046
4047;Sara Gruen;4047
4048;Rebecca Hagan Lee;4048
4049;Meredith Fletcher;4049
4050;Vincent Lardo;4050
4051;Lawrence Sanders;4051
4052;Jack Kerley;4052
4053;Colm Tóibín;4053
4054;Karen Tei Yamashita;4054
4055;Harold Abelson;4055
4056;Kiyohiko Azuma;4056
4057;Katherine Ramsland;4057
4058;Anne Rampling;4058
4059;Faye Perozich;4059
4060;Sharon Kay Penman;4060
4061;Robin S. Sharma;4061
4062;Terry Goodkind;4062
4063;Harlan Coben;4063
4064;Horace;4064
4065;David      West;4065
4066;Garry Nelson;4066
4067;John Henry Newman;4067
4068;Stefano Benni;4068
4069;Raeleen D'Agostino Mautner;4069
4070;Louise DeSalvo;4070
4071;Melania G. Mazzucco;4071
4072;Leonard Sweet;4072
4073;Emine Sevgi Özdamar;4073
4074;Andrea Levy;4074
4075;Steve McCurry;4075
4076;Stephanie McCurry;4076
4077;Luis Fernando Verissimo;4077
4078;Nextext;4078
4079;Nadeem Aslam;4079
4080;Arnon Grunberg;4080
4081;Matthew J. Gibney;4081
4082;Dan Slott;4082
4083;John J. Nance;4083
4084;Architecture For Humanity;4084
4085;Patrick Marnham;4085
4086;Frank Beddor;4086
4087;Ron Rash;4087
4088;Bobby Henderson;4088
4089;Jon Stone;4089
4090;Sanyika Shakur;4090
4091;David Wellington;4091
4092;Brian Hall;4092
4093;Elwood Reid;4093
4094;Lindsey Davis;4094
4095;Horace  Silver;4095
4096;Shelby Foote;4096
4097;Terri Apter;4097
4098;Dorothy Corkille Briggs;4098
4099;Larry J. Koenig;4099
4100;Seamus Deane;4100
4101;Elizabeth Noble;4101
4102;Babette Smith;4102
4103;Rob Bell;4103
4104;Bill Hybels;4104
4105;Mark Mittelberg;4105
4106;Paul Negri;4106
4107;Dorothy Parker;4107
4108;Michael Shaara;4108
4109;D. Medina Lasansky;4109
4110;Chris Seay;4110
4111;Lauren Slater;4111
4112;Philip Zaleski;4112
4113;Tim Cahill;4113
4114;Mark Bowden;4114
4115;Robert A. Dahl;4115
4116;Jeremy Treglown;4116
4117;Emma Donoghue;4117
4118;Dashka Slater;4118
4119;Jean Rhys;4119
4120;Miles J. Stanford;4120
4121;Darcy Frey;4121
4122;Lonn M. Friend;4122
4123;Brandon Mull;4123
4124;Warren G. Bennis;4124
4125;Robert Bringhurst;4125
4126;Robert W. Harris;4126
4127;Robin Landa;4127
4128;Victoria Holt;4128
4129;P.J. O'Rourke;4129
4130;P.J. Tracy;4130
4131;Marilyn Sadler;4131
4132;Mark Cahill;4132
4133;Maxine Swann;4133
4134;James    Campbell;4134
4135;International Code Council (ICC);4135
4136;Michael      Casey;4136
4137;Alexander Pope;4137
4138;Charles R. Miller;4138
4139;Shaun Tomson;4139
4140;Charles Petzold;4140
4141;Darwin Porter;4141
4142;Robert  Evans;4142
4143;Ian Ogilvy;4143
4144;David Ogilvy;4144
4145;Guy Ogilvy;4145
4146;Natalie Goldberg;4146
4147;Michael  Howard;4147
4148;Michael C. Feathers;4148
4149;Nancy Hall;4149
4150;Louis L'Amour;4150
4151;Gordon Dahlquist;4151
4152;Michael D. Coe;4152
4153;Martin Fowler;4153
4154;Paul Pearsall;4154
4155;Randall Hyde;4155
4156;Daidōji Yūzan;4156
4157;Lawrence Lessig;4157
4158;Bob Marley;4158
4159;Russell Shorto;4159
4160;Craig Keller;4160
4161;Bard E. O'Neill;4161
4162;Bard Thompson;4162
4163;Jim Northrup;4163
4164;Daniel Abdal-Hayy Moore;4164
4165;Jenny Hendy;4165
4166;Anne Brontë;4166
4167;Robin Hobb;4167
4168;Minette Walters;4168
4169;Wendy Cooling;4169
4170;E. Nesbit;4170
4171;Catherine Nichols;4171
4172;Betty Jay;4172
4173;Hannah  Green;4173
4174;Hugh Laurie;4174
4175;Peter F. Hamilton;4175
4176;Peter  Dale;4176
4177;Peter Hamilton;4177
4178;Walt Whitman;4178
4179;David S. Reynolds;4179
4180;Justin Kaplan;4180
4181;Barbara Kerley;4181
4182;Mamiko Murakami;4182
4183;Alison Baverstock;4183
4184;Judith Cornell;4184
4185;Charles Simic;4185
4186;Cornell Woolrich;4186
4187;Tony DiTerlizzi;4187
4188;Louis Begley;4188
4189;Karen Zeinert;4189
4190;Nancy MacDonell Smith;4190
4191;Brian Braithwaite;4191
4192;David Bromberg;4192
4193;Hania Czajkowski;4193
4194;Paco Underhill;4194
4195;Stephen M. Pollan;4195
4196;Emmanuel Le Roy Ladurie;4196
4197;Sam R. Watkins;4197
4198;Alexander Hunter;4198
4199;David Wood;4199
4200;Dave Crane;4200
4201;Rosa Montero;4201
4202;Mario Vargas Llosa;4202
